order_id,product_name,category,brand,color,size,gender,material,season,unit_price,discount,quantity,total_sales,order_date,shipping_date,region,payment_method,order_status,customer_rating,return_reason,invalid_price_flag,invalid_quantity_flag,calculated_Revenue,year,month,day,invalid_date_flag
ORD-42813,Dress,Dress,Adidas,Grey,Large,Unisex,Cotton,Autumn,204.79,0.12,6.0,1081.29,2024-03-28,2024-04-06,Casablanca,Installment,Delivered,2.1,,False,False,1227.86,2024.0,3.0,Thursday,False
ORD-38722,Shorts,Shorts,Gucci,Pink,Medium,Male,Cotton,Autumn,314.93,0.08,3.0,869.21,2022-10-29,2022-10-31,Kuwait,Online,Processing,0.0,,False,False,943.87,2022.0,10.0,Saturday,False
ORD-37453,Jeans,Jeans,Zara,Black,Extra Small,Unisex,Nylon,Spring,264.46,0.17,3.0,658.51,2022-08-08,2022-08-15,Riyadh,Credit Card,Processing,4.9,,False,False,792.5499999999998,2022.0,8.0,Monday,False
ORD-12838,Jacket,Jacket,Forever21,Pink,Large,Kids,Denim,Autumn,59.16,0.21,13.0,607.57,2022-07-22,2024-09-11,Doha,Installment,Delivered,1.4,Late Delivery,False,False,768.29,,,,False
ORD-54297,Skirt,Skirt,Forever21,Green,Small,Kids,Leather,Spring,152.13,0.4,9.0,821.5,2023-10-07,2023-12-10,Casablanca,Cash,Returned,3.5,Wrong Size,False,False,1368.5700000000002,2023.0,10.0,Saturday,False
ORD-81248,Sweater,Sweater,Uniqlo,Brown,Medium,Female,Silk,Spring,137.02,0.44,4.0,306.92,2024-02-06,2024-02-13,Cairo,Online,Cancelled,3.8,Late Delivery,False,False,547.5200000000001,2024.0,2.0,Tuesday,False
ORD-44180,Hoodie,Hoodie,Gucci,Yellow,Extra Large,Kids,Leather,Spring,191.65,0.21,19.0,2876.67,2022-10-26,2022-10-27,Beirut,Debit Card,Returned,4.5,Wrong Size,False,False,3640.56,2022.0,10.0,Wednesday,False
ORD-34785,Shorts,Shorts,Levi'S,Blue,Small,Male,Polyester,Winter,144.08,0.24,7.0,,2022-03-14,2022-03-23,Beirut,Installment,Pending,3.2,,False,False,1007.8000000000001,2022.0,3.0,Monday,False
ORD-18831,Sweater,Sweater,H&M,Grey,Extra Small,Female,Denim,Summer,226.3,0.36,7.0,1013.82,2024-12-29,2024-12-30,Riyadh,Online,Returned,2.8,,False,False,1583.46,2024.0,12.0,Sunday,False
ORD-83295,Jacket,Jacket,Forever21,Purple,Extra Small,Female,Cotton,Spring,469.31,0.27,14.0,,2022-12-06,2022-12-18,Riyadh,Cash,Returned,5.0,,False,False,6569.610000000001,2022.0,12.0,Tuesday,False
ORD-94365,Hoodie,Hoodie,Mango,Green,Extra Extra Large,Unisex,Silk,Spring,56.32,0.27,3.0,,2023-06-16,2023-06-26,Kuwait,Installment,Pending,1.9,,False,False,168.23000000000002,2023.0,6.0,Friday,False
ORD-19028,Coat,Coat,Levi'S,Purple,Medium,Unisex,Cotton,Autumn,350.82,0.5,8.0,1403.28,2022-12-13,2022-12-18,Doha,Credit Card,Pending,3.8,Late Delivery,False,False,2806.06,2022.0,12.0,Tuesday,False
ORD-63048,Hoodie,Hoodie,Nike,Blue,Large,Male,Cotton,Spring,167.28,0.46,13.0,1174.31,2023-08-08,2023-08-22,Beirut,Credit Card,Delivered,4.3,,False,False,2174.1,2023.0,8.0,Tuesday,False
ORD-13559,Sweater,Sweater,H&M,Red,Medium,Male,Nylon,Spring,243.03562104022396,0.43,9.0,1929.24,2023-04-06,2023-04-20,Alexandria,Credit Card,Processing,2.9,Wrong Size,False,False,2186.7505893620155,2023.0,4.0,Thursday,False
ORD-85756,Jacket,Jacket,Puma,Grey,Small,Male,Denim,Summer,486.0,0.1,8.0,3499.13,2024-01-28,2024-01-30,Doha,Credit Card,Cancelled,3.5,Changed Mind,False,False,3887.1,2024.0,1.0,Sunday,False
ORD-65705,Shorts,Shorts,Gucci,Purple,Extra Extra Large,Unisex,Silk,Winter,80.82,0.05,20.0,1535.58,2023-05-05,2023-05-11,Cairo,Debit Card,Cancelled,4.9,Wrong Size,False,False,1615.4499999999998,2023.0,5.0,Friday,False
ORD-48468,Jeans,Jeans,Gucci,Green,Large,Female,Polyester,Spring,323.31,0.3,18.0,4073.71,2023-08-21,2023-08-26,Riyadh,Debit Card,Cancelled,4.3,,False,False,5818.88,2023.0,8.0,Monday,False
ORD-95510,Jeans,Jeans,Forever21,Red,Extra Large,Kids,Polyester,Winter,280.06,0.21,5.0,1106.24,2022-03-18,2022-03-19,Kuwait,Debit Card,Delivered,3.8,,False,False,1399.51,2022.0,3.0,Friday,False
ORD-43271,T-Shirt,Tshirts,Forever21,Red,Extra Large,Male,Silk,Autumn,327.63,0.02,19.0,-6100.47,2024-09-05,2024-09-09,Cairo,Online,Returned,2.4,,False,False,6223.990000000001,2024.0,9.0,Thursday,False
ORD-58825,Skirt,Skirt,Puma,Grey,Medium,Kids,Wool,Autumn,23.6,0.04,9.0,204.0,2022-07-22,2022-07-26,Doha,Cash,Pending,3.8,,False,False,211.44,,,,False
ORD-72479,Dress,Dress,Forever21,Pink,Extra Large,Male,Polyester,Spring,466.28,0.37,7.0,,2022-07-22,2024-11-03,Tunis,Cash,Pending,4.7,,False,False,3263.33,,,,False
ORD-18696,Hoodie,Hoodie,Adidas,Yellow,Extra Small,Female,Silk,Spring,388.96,0.2,12.0,3734.02,2024-09-13,2024-09-14,Casablanca,Cash,Processing,0.0,,False,False,4666.719999999999,2024.0,9.0,Friday,False
ORD-51441,Coat,Coat,Adidas,Blue,Small,Female,Cotton,Autumn,48.29,0.25,3.0,108.65,2023-08-16,2024-10-05,Beirut,Cash,Processing,1.4,,False,False,144.12,2023.0,8.0,Wednesday,False
ORD-47428,Jeans,Jeans,Forever21,UnKnown,Large,Unisex,Leather,Summer,359.66,0.07,14.0,4682.77,2023-09-08,2023-09-19,Riyadh,Cash,Returned,1.0,,False,False,5034.31,2023.0,9.0,Friday,False
ORD-70579,Jacket,Jacket,Gucci,Brown,Extra Extra Large,Unisex,Leather,Winter,66.2,0.16,20.0,1112.16,2022-07-22,2024-10-05,Kuwait,Debit Card,Returned,3.4,Defective,False,False,1323.16,,,,False
ORD-39938,Sweater,Sweater,Forever21,UnKnown,Medium,Female,Cotton,Autumn,90.19,0.39,17.0,935.27,2022-12-04,2022-12-17,Alexandria,Debit Card,Cancelled,4.0,Wrong Size,False,False,1532.6200000000001,2022.0,12.0,Sunday,False
ORD-36868,Hoodie,Hoodie,Nike,Grey,Large,Kids,Leather,Spring,62.68,0.28,13.0,578.54,2024-01-12,2024-10-05,Amman,Debit Card,Returned,4.4,,False,False,814.12,2024.0,1.0,Friday,False
ORD-96075,Coat,Coat,Zara,Red,Extra Small,Female,Nylon,Summer,132.29,0.45,6.0,436.56,2022-04-08,2022-07-08,Riyadh,Online,Returned,1.2,,False,False,793.19,2022.0,4.0,Friday,False
ORD-70941,Shorts,Shorts,Levi'S,Brown,Large,Kids,Silk,Winter,301.25,0.3,17.0,3585.0,2022-03-18,2022-03-31,Tunis,Credit Card,Returned,3.8,Defective,False,False,5120.55,2022.0,3.0,Friday,False
ORD-87895,Jeans,Jeans,Forever21,Red,Large,Kids,Cotton,Autumn,387.56,0.44,13.0,2821.44,2024-03-12,2024-03-20,Riyadh,Online,Delivered,4.9,Late Delivery,False,False,5037.719999999999,2024.0,3.0,Tuesday,False
ORD-88566,Jeans,Jeans,Adidas,Yellow,Small,Kids,Nylon,Autumn,122.72,0.0,1.0,84.68,2024-01-03,2024-01-07,Dubai,Installment,Processing,1.8,,False,False,121.72,2024.0,1.0,Wednesday,False
ORD-37916,T-Shirt,T-Shirt,Adidas,Black,Medium,Kids,Polyester,Winter,168.98,0.21,2.0,266.99,2023-01-11,2023-01-14,Riyadh,Debit Card,Pending,4.9,Defective,False,False,337.16999999999996,2023.0,1.0,Wednesday,False
ORD-60388,Dress,Dress,H&M,Green,Large,Male,Leather,Autumn,283.75,0.25,15.0,3192.19,2024-12-15,2024-12-24,Cairo,Online,Cancelled,4.8,,False,False,4255.5,2024.0,12.0,Sunday,False
ORD-43291,Coat,Coat,Nike,UnKnown,Medium,Kids,Cotton,Spring,456.32,0.19,2.0,739.24,2024-06-05,2024-10-05,Tunis,Credit Card,Cancelled,1.6,,False,False,911.83,2024.0,6.0,Wednesday,False
ORD-72150,Coat,Coat,Nike,Green,Extra Large,Female,Silk,Summer,430.34,0.43,4.0,981.18,2024-03-22,2024-03-30,Casablanca,Cash,Delivered,3.1,Changed Mind,False,False,1720.79,2024.0,3.0,Friday,False
ORD-24362,Shorts,Shorts,Mango,White,Extra Small,Unisex,Linen,Winter,359.51,0.44,2.0,402.65,2023-11-16,2024-10-05,Alexandria,Credit Card,Pending,5.0,Defective,False,False,718.46,2023.0,11.0,Thursday,False
ORD-54382,Jacket,Jacket,Adidas,Yellow,Small,Kids,Silk,Autumn,143.57,0.2,4.0,,2024-08-05,2024-08-10,Doha,Credit Card,Delivered,1.6,Late Delivery,False,False,573.48,2024.0,8.0,Monday,False
ORD-10406,Coat,Coat,Levi'S,Grey,Extra Extra Large,Male,Denim,Spring,282.89,0.0,1.0,183.88,2023-10-31,2024-10-05,Amman,Installment,Pending,1.4,,False,False,281.89,2023.0,10.0,Tuesday,False
ORD-66657,T-Shirt,T-Shirt,H&M,Purple,Small,Unisex,Cotton,Autumn,464.77,0.2,1.0,371.82,2022-07-08,2022-08-19,Cairo,Installment,Pending,4.6,,False,False,463.96999999999997,2022.0,7.0,Friday,False
ORD-33827,Hoodie,Hoodie,Forever21,Pink,Extra Small,Male,Linen,Autumn,162.32,0.07,12.0,1811.49,2023-09-13,2023-09-20,Casablanca,Online,Processing,2.0,,False,False,1946.9099999999999,2023.0,9.0,Wednesday,False
ORD-93872,Jeans,Jeans,Gucci,Red,Medium,Kids,Leather,Spring,351.63,0.18,10.0,2883.37,2023-08-01,2023-08-02,Dubai,Debit Card,Delivered,2.0,,False,False,3515.48,2023.0,8.0,Tuesday,False
ORD-97688,Shorts,Shorts,Forever21,Brown,Medium,Kids,Linen,Spring,221.96,0.42,5.0,643.68,2023-09-08,2023-09-14,Beirut,Credit Card,Processing,2.4,,False,False,1109.22,2023.0,9.0,Friday,False
ORD-68453,Skirt,Skirt,Mango,Purple,Large,Kids,Wool,Winter,372.58,0.39,10.0,-2272.74,2024-09-21,2024-09-27,Doha,Online,Processing,4.5,Late Delivery,False,False,3725.1899999999996,2024.0,9.0,Saturday,False
ORD-39930,Sweater,Sweater,Uniqlo,Brown,Large,Female,Denim,Autumn,340.29,0.15,8.0,2313.97,2024-10-31,2024-11-07,Doha,Online,Returned,4.1,Wrong Size,False,False,2721.4700000000003,2024.0,10.0,Thursday,False
ORD-26699,Skirt,Skirt,H&M,Black,Small,Kids,Linen,Spring,112.09,0.48,1.0,58.29,2024-10-28,2024-10-31,Riyadh,Debit Card,Cancelled,2.2,,False,False,111.57000000000001,2024.0,10.0,Monday,False
ORD-87919,Shorts,Shorts,H&M,Grey,Extra Large,Male,Linen,Autumn,283.44,0.4,7.0,1190.0,2023-06-10,2023-06-19,Riyadh,Online,Processing,0.0,,False,False,1983.48,2023.0,6.0,Saturday,False
ORD-25176,Blazer,Blazer,Puma,Pink,Large,Kids,Denim,,119.99,0.09,16.0,1747.0,2022-12-08,2022-12-16,Tunis,Credit Card,Pending,3.0,,False,False,1918.9299999999998,2022.0,12.0,Thursday,False
ORD-28257,Jeans,Jeans,Nike,Red,Small,Kids,Silk,Spring,316.41,0.48,19.0,3126.13,2022-07-19,2022-07-31,Dubai,Credit Card,Processing,4.3,,False,False,6011.27,2022.0,7.0,Tuesday,False
ORD-75515,T-Shirt,T-Shirt,Puma,Red,Extra Small,Female,Denim,Summer,365.6,0.37,9.0,2072.95,2022-02-21,2024-10-05,Dubai,Credit Card,Cancelled,0.0,Defective,False,False,3289.77,2022.0,2.0,Monday,False
ORD-44514,Skirt,Skirt,Forever21,Yellow,Extra Large,Female,Polyester,Autumn,56.69,0.33,16.0,607.72,2022-06-18,2022-06-23,Dubai,Online,Returned,4.4,,False,False,906.37,2022.0,6.0,Saturday,False
ORD-19370,T-Shirt,T-Shirt,Forever21,Yellow,Extra Large,Male,Leather,Spring,243.03562104022396,0.04,16.0,,2023-12-29,2024-01-11,Kuwait,Installment,Cancelled,0.0,,False,False,3887.6099366435833,2023.0,12.0,Friday,False
ORD-66949,T-Shirt,T-Shirt,H&M,Red,Extra Extra Large,Female,Leather,Winter,415.01,0.42,10.0,,2024-04-03,2024-07-04,Cairo,Cash,Processing,2.9,,False,False,4149.52,2024.0,4.0,Wednesday,False
ORD-48035,T-Shirt,T-Shirt,Uniqlo,Blue,Extra Extra Large,Kids,Wool,Winter,87.79,0.09,12.0,958.67,2023-08-12,2023-08-25,Kuwait,Cash,Cancelled,0.0,Wrong Size,False,False,1052.57,2023.0,8.0,Saturday,False
ORD-71724,Sweater,Sweater,Puma,Red,Extra Large,Male,Silk,Autumn,243.03562104022396,0.03,13.0,2927.79,2022-06-21,2022-06-29,Tunis,Credit Card,Processing,2.3,,False,False,3158.493073522912,2022.0,6.0,Tuesday,False
ORD-14861,T-Shirt,T-Shirt,Adidas,Black,Extra Extra Large,Female,Silk,Autumn,86.01,0.24,14.0,915.15,2023-04-03,2023-04-05,Riyadh,Online,Returned,3.9,,False,False,1203.38,2023.0,4.0,Monday,False
ORD-97454,Skirt,Skirt,Forever21,Purple,Medium,Female,Silk,Winter,35.88,0.22,7.0,195.9,2023-08-10,2023-08-14,Beirut,Debit Card,Cancelled,4.9,Late Delivery,False,False,250.38000000000002,2023.0,8.0,Thursday,False
ORD-62229,Dress,Dress,Gucci,Black,Extra Small,Unisex,Linen,Summer,400.66,0.3,15.0,4206.93,2022-11-30,2022-12-07,Alexandria,Credit Card,Delivered,1.5,,False,False,6009.200000000001,2022.0,11.0,Wednesday,False
ORD-49660,Hoodie,Hoodie,Zara,Pink,Extra Extra Large,Unisex,Nylon,Autumn,104.91,0.22,1.0,81.83,2024-05-03,2024-05-05,Doha,Cash,Delivered,4.6,Changed Mind,False,False,104.13,2024.0,5.0,Friday,False
ORD-48587,Dress,Dress,Mango,Purple,Extra Small,Kids,Silk,Autumn,154.77,0.36,3.0,297.16,2024-10-26,2024-11-02,Cairo,Debit Card,Cancelled,4.8,Defective,False,False,463.6700000000001,2024.0,10.0,Saturday,False
ORD-34985,Blazer,Blazer,Uniqlo,Blue,Extra Extra Large,Kids,Silk,,433.79,0.04,3.0,1249.32,2023-03-24,2024-10-05,Kuwait,Debit Card,Processing,1.4,,False,False,1300.41,2023.0,3.0,Friday,False
ORD-25076,Sweater,Sweater,Mango,White,Small,Male,Wool,Autumn,386.8,0.28,5.0,1373.14,2022-11-05,2024-10-05,Tunis,Installment,Processing,5.0,Defective,False,False,1933.28,2022.0,11.0,Saturday,False
ORD-41530,Shorts,Shorts,H&M,Blue,Small,Unisex,Denim,Summer,114.58,0.47,4.0,242.91,2024-01-28,2024-03-02,Kuwait,Debit Card,Pending,3.0,,False,False,457.79,2024.0,1.0,Sunday,False
ORD-41020,Jeans,Jeans,Levi'S,Blue,Extra Extra Large,Unisex,Wool,Summer,373.0,0.21,14.0,,2022-04-18,2024-10-05,Amman,Credit Card,Cancelled,2.3,Changed Mind,False,False,5221.21,2022.0,4.0,Monday,False
ORD-61051,Blazer,Blazer,Mango,Pink,Extra Extra Large,Unisex,Nylon,Autumn,487.48,0.03,15.0,7092.83,2022-05-27,2022-10-06,Alexandria,Online,Processing,2.6,Changed Mind,False,False,7311.2300000000005,2022.0,5.0,Friday,False
ORD-26631,Blazer,Blazer,H&M,Purple,Small,Kids,Silk,Winter,427.97,0.11,13.0,4951.61,2024-02-03,2024-09-02,Doha,Debit Card,Cancelled,3.6,Defective,False,False,5562.72,2024.0,2.0,Saturday,False
ORD-60207,Dress,Dress,Zara,Red,Extra Extra Large,Male,Nylon,Summer,165.06,0.39,4.0,402.75,2022-07-22,2022-08-05,Dubai,Cash,Returned,1.5,Wrong Size,False,False,659.63,2022.0,7.0,Friday,False
ORD-32564,T-Shirt,T-Shirt,Mango,Blue,Extra Extra Large,Unisex,Leather,Autumn,123.93,0.26,11.0,1008.79,2022-07-05,2022-07-06,Alexandria,Installment,Cancelled,4.9,,False,False,1362.49,2022.0,7.0,Tuesday,False
ORD-12985,Dress,Dress,Nike,White,Small,Kids,Leather,Spring,334.78,0.23,11.0,2835.59,2023-11-28,2024-10-05,Cairo,Online,Returned,0.0,,False,False,3681.81,2023.0,11.0,Tuesday,False
ORD-71965,Hoodie,Hoodie,Mango,Red,Extra Extra Large,Kids,Silk,Autumn,72.82,0.18,14.0,835.97,2023-05-22,2023-05-25,Alexandria,Credit Card,Returned,1.6,Changed Mind,False,False,1018.6599999999999,2023.0,5.0,Monday,False
ORD-46318,Skirt,Skirt,Zara,Pink,Small,Male,Denim,Winter,250.0,0.07,5.0,1162.5,2022-01-12,2022-01-23,Tunis,Cash,Pending,2.8,,False,False,1249.07,2022.0,1.0,Wednesday,False
ORD-81383,T-Shirt,T-Shirt,Levi'S,Green,Extra Extra Large,Unisex,Polyester,Winter,414.94,0.15,2.0,705.4,2022-05-08,2022-05-22,Beirut,Debit Card,Returned,1.2,,False,False,829.03,2022.0,5.0,Sunday,False
ORD-52782,Jacket,Jacket,Levi'S,Green,Extra Large,Kids,Nylon,Summer,387.0,0.42,14.0,3139.76,2022-03-27,2024-10-05,Casablanca,Online,Pending,0.0,,False,False,5417.42,2022.0,3.0,Sunday,False
ORD-90722,Coat,Coat,Zara,Yellow,Medium,Male,Cotton,Autumn,335.73,0.3,6.0,1410.07,2024-08-12,2024-08-25,Riyadh,Installment,Delivered,1.1,,False,False,2013.68,2024.0,8.0,Monday,False
ORD-60791,Sweater,Sweater,Gucci,Grey,Extra Large,Male,Leather,Spring,88.73,0.34,14.0,819.87,2023-08-11,2024-10-05,Riyadh,Debit Card,Returned,4.9,Wrong Size,False,False,1241.56,2023.0,8.0,Friday,False
ORD-89657,Coat,Coat,Gucci,Brown,Medium,Male,Linen,Autumn,192.5,0.26,12.0,-1709.4,2022-07-10,2022-07-20,Kuwait,Cash,Pending,2.5,,False,False,2309.26,2022.0,7.0,Sunday,False
ORD-91522,Jeans,Jeans,Gucci,Black,Large,Male,Wool,Winter,95.34,0.18,1.0,,2024-09-11,2024-10-05,Tunis,Installment,Processing,5.0,Defective,False,False,94.52000000000001,2024.0,9.0,Wednesday,False
ORD-28995,T-Shirt,T-Shirt,Gucci,White,Extra Extra Large,Unisex,Leather,Winter,163.9,0.37,1.0,-103.26,2022-07-22,2024-10-02,Dubai,Credit Card,Delivered,3.8,Defective,False,False,163.27,,,,False
ORD-77014,Coat,Coat,H&M,Grey,Medium,Unisex,Silk,Winter,244.16,0.36,15.0,2343.94,2023-04-20,2023-04-25,Amman,Debit Card,Delivered,5.0,Defective,False,False,3661.76,2023.0,4.0,Thursday,False
ORD-20348,Jeans,Jeans,Uniqlo,Brown,Large,Female,Cotton,Winter,346.66,0.47,19.0,,2022-07-22,2024-09-07,Kuwait,Online,Processing,4.5,Defective,False,False,6586.010000000001,,,,False
ORD-82808,Hoodie,Hoodie,H&M,UnKnown,Extra Small,Unisex,Linen,Spring,423.66,0.04,11.0,,2024-08-15,2024-10-05,Amman,Credit Card,Pending,4.8,,False,False,4659.3,2024.0,8.0,Thursday,False
ORD-66102,Blazer,Blazer,Forever21,Blue,Small,Female,Silk,Summer,390.79,0.24,1.0,297.0,2024-10-04,2024-10-06,Dubai,Cash,Processing,4.1,Changed Mind,False,False,390.03000000000003,2024.0,10.0,Friday,False
ORD-59885,Shorts,Shorts,Zara,Green,Extra Extra Large,Kids,Nylon,Autumn,117.33,0.49,15.0,897.57,2023-05-11,2023-05-25,Casablanca,Online,Processing,2.4,,False,False,1759.44,2023.0,5.0,Thursday,False
ORD-23773,Dress,Dress,Levi'S,Purple,Extra Small,Female,Denim,Winter,124.57,0.2,20.0,1993.12,2024-04-26,2024-10-05,Beirut,Online,Returned,5.0,,False,False,2490.5999999999995,2024.0,4.0,Friday,False
ORD-16137,Dress,Dress,Nike,Blue,Large,Unisex,Silk,Winter,466.93,0.27,2.0,681.72,2023-06-16,2023-06-25,Kuwait,Debit Card,Pending,0.0,Wrong Size,False,False,933.13,2023.0,6.0,Friday,False
ORD-91770,Jeans,Jeans,H&M,Green,Small,Female,Silk,Spring,410.68,0.28,15.0,4373.74,2022-01-18,2024-10-05,Tunis,Debit Card,Pending,3.5,,False,False,6159.48,2022.0,1.0,Tuesday,False
ORD-17146,Hoodie,Hoodie,Gucci,Red,Small,Kids,Polyester,Winter,121.21,0.13,11.0,1159.98,2024-01-01,2024-01-06,Tunis,Debit Card,Returned,3.0,Late Delivery,False,False,1332.44,2024.0,1.0,Monday,False
ORD-36144,Dress,Dress,Zara,UnKnown,Medium,Male,Silk,Winter,325.39,0.5,6.0,976.17,2023-06-10,2023-06-14,Doha,Debit Card,Pending,4.5,Defective,False,False,1951.84,2023.0,6.0,Saturday,False
ORD-52689,T-Shirt,T-Shirt,Zara,Red,Large,Female,Wool,Winter,406.53,0.24,11.0,3399.0,2022-07-03,2022-12-07,Alexandria,Credit Card,Cancelled,5.0,,False,False,4471.07,2022.0,7.0,Sunday,False
ORD-80148,Skirt,Skirt,Nike,Red,Extra Small,Kids,Denim,Spring,427.95,0.09,7.0,2726.04,2023-03-05,2023-03-15,Amman,Cash,Delivered,3.6,,False,False,2994.7400000000002,2023.0,3.0,Sunday,False
ORD-47859,Jacket,Jacket,Gucci,White,Medium,Female,Wool,Autumn,482.06,0.07,12.0,5379.79,2024-05-25,2024-06-07,Dubai,Online,Cancelled,3.0,Defective,False,False,5783.79,2024.0,5.0,Saturday,False
ORD-79029,Coat,Coat,Zara,Black,Large,Unisex,Wool,Winter,128.79,0.49,4.0,262.73,2024-03-30,2024-04-02,Doha,Debit Card,Processing,1.1,Late Delivery,False,False,514.65,2024.0,3.0,Saturday,False
ORD-47138,Coat,Coat,Uniqlo,Brown,Large,Male,Nylon,Winter,82.0,0.26,12.0,728.87,2022-03-07,2022-03-11,Amman,Debit Card,Cancelled,4.9,Late Delivery,False,False,983.26,2022.0,3.0,Monday,False
ORD-94141,Skirt,Skirt,Forever21,Green,Large,Male,Nylon,Winter,243.03562104022396,0.31,12.0,247.41,2022-07-22,2023-01-13,Alexandria,Cash,Delivered,1.3,,False,False,2915.7374524826873,,,,False
ORD-69329,Shorts,Shorts,Adidas,Purple,Extra Small,Male,Polyester,Summer,275.0,0.27,4.0,,2023-06-11,2023-06-24,Dubai,Credit Card,Processing,3.6,,False,False,1099.27,2023.0,6.0,Sunday,False
ORD-63843,Shorts,Shorts,H&M,Blue,Large,Male,Nylon,Spring,378.83,0.28,13.0,3545.85,2023-06-10,2023-10-10,Riyadh,Installment,Processing,1.8,,False,False,4924.07,2023.0,6.0,Saturday,False
ORD-84819,T-Shirt,T-Shirt,Mango,Yellow,Small,Unisex,Silk,Winter,349.1,0.36,1.0,223.42,2022-05-29,2022-06-11,Casablanca,Credit Card,Returned,0.0,,False,False,348.46000000000004,2022.0,5.0,Sunday,False
ORD-22492,Sweater,Sweater,Uniqlo,Grey,Extra Large,Male,Leather,Winter,335.72,0.03,7.0,2279.54,2022-07-22,2024-10-05,Beirut,Online,Delivered,4.4,,False,False,2349.07,,,,False
ORD-25249,Shorts,Shorts,Mango,Blue,Medium,Female,Nylon,Spring,328.83,0.28,8.0,1867.75,2022-11-19,2022-11-26,Casablanca,Cash,Cancelled,4.2,Changed Mind,False,False,2629.92,2022.0,11.0,Saturday,False
ORD-87987,Jacket,Jacket,H&M,Yellow,Medium,Kids,Linen,Autumn,351.67,0.25,20.0,,2024-05-12,2024-05-20,Beirut,Online,Cancelled,1.6,,False,False,7032.650000000001,2024.0,5.0,Sunday,False
ORD-52342,T-Shirt,Tshirts,Adidas,Grey,Extra Small,Unisex,Cotton,Winter,285.54,0.25,11.0,,2023-07-08,2023-08-11,Doha,Online,Processing,4.5,,False,False,3140.19,2023.0,7.0,Saturday,False
ORD-81189,Jeans,Jeans,H&M,Blue,Extra Large,Male,Wool,Autumn,403.5,0.0,10.0,2945.55,2022-09-01,2022-09-09,Kuwait,Online,Cancelled,4.1,Late Delivery,False,False,4034.0,2022.0,9.0,Thursday,False
ORD-57100,Coat,Coat,H&M,Red,Large,Male,Polyester,Winter,53.39,0.33,8.0,286.17,2024-04-18,2024-04-27,Riyadh,Installment,Cancelled,1.3,,False,False,426.45,2024.0,4.0,Thursday,False
ORD-72756,Shorts,Shorts,Nike,Brown,Small,Kids,Denim,Spring,295.8,0.18,5.0,1213.0,2024-05-07,2024-12-05,Riyadh,Debit Card,Cancelled,2.0,Wrong Size,False,False,1478.18,2024.0,5.0,Tuesday,False
ORD-62266,Coat,Coat,H&M,Pink,Medium,Kids,Polyester,,243.03562104022396,0.36,6.0,1366.77,2023-03-14,2023-03-26,Amman,Debit Card,Pending,3.8,,False,False,1457.5737262413436,2023.0,3.0,Tuesday,False
ORD-84709,Coat,Coat,Zara,Blue,Extra Large,Kids,Linen,Winter,23.38,0.08,2.0,,2024-04-10,2024-04-20,Riyadh,Online,Processing,3.8,Changed Mind,False,False,45.839999999999996,2024.0,4.0,Wednesday,False
ORD-39048,Hoodie,Hoodie,Nike,Grey,Extra Small,Kids,Polyester,Summer,407.64,0.0,14.0,4109.01,2022-08-19,2024-10-05,Beirut,Debit Card,Pending,4.3,Defective,False,False,5705.96,2022.0,8.0,Friday,False
ORD-99226,Jacket,Jacket,H&M,Brown,Small,Unisex,Nylon,Spring,377.63,0.48,1.0,196.37,2022-07-22,2024-06-03,Tunis,Credit Card,Processing,3.0,,False,False,377.11,,,,False
ORD-91858,Jacket,Jacket,Zara,Grey,Large,Kids,Leather,Autumn,428.07,0.45,20.0,4708.77,2022-11-05,2022-11-13,Tunis,Installment,Returned,1.5,Changed Mind,False,False,8560.85,2022.0,11.0,Saturday,False
ORD-50266,Coat,Coat,Puma,Red,Extra Extra Large,Female,Wool,Summer,262.82,0.22,17.0,3484.99,2023-04-17,2023-04-23,Kuwait,Cash,Returned,4.3,,False,False,4467.16,2023.0,4.0,Monday,False
ORD-54105,Jacket,Jacket,Mango,Grey,Large,Kids,Denim,Summer,299.28,0.03,3.0,,2023-01-23,2023-01-30,Alexandria,Installment,Delivered,2.0,Defective,False,False,896.8699999999999,2023.0,1.0,Monday,False
ORD-62402,Hoodie,Hoodie,H&M,Grey,Extra Extra Large,Male,Silk,Summer,498.37,0.0,20.0,7774.57,2023-12-28,2023-12-29,Dubai,Debit Card,Pending,1.4,Defective,False,False,9966.4,2023.0,12.0,Thursday,False
ORD-82599,Jacket,Jacket,Mango,Blue,Small,Kids,Cotton,Autumn,110.5,0.31,4.0,304.98,2022-08-17,2022-08-24,Kuwait,Online,Processing,1.9,,False,False,441.31,2022.0,8.0,Wednesday,False
ORD-55100,Blazer,Blazer,Gucci,Grey,Small,Male,Linen,Spring,147.67,0.28,6.0,637.93,2022-06-09,2022-09-17,Kuwait,Installment,Pending,1.5,,False,False,885.3,2022.0,6.0,Thursday,False
ORD-77459,Skirt,Skirt,Forever21,Yellow,Small,Kids,Polyester,Winter,27.31,0.32,14.0,259.99,2022-03-10,2022-03-11,Beirut,Credit Card,Processing,0.0,Wrong Size,False,False,381.65999999999997,2022.0,3.0,Thursday,False
ORD-61865,Blazer,Blazer,H&M,Brown,Extra Large,Kids,Polyester,Summer,471.07,0.43,13.0,3490.63,2022-03-13,2024-10-05,Cairo,Credit Card,Cancelled,3.7,,False,False,6123.34,2022.0,3.0,Sunday,False
